analysis,ci95_half_width,ci95_high,ci95_low,comparison,mean,metric,n,t_critical,workload
arm_mean,0.028768630005682947,6.8494006231961215,6.791863363184756,guard,6.820631993190439,le_8KB_fct_us_mean,5,2.7764451051977987,AliStorage2019
arm_mean,0.014362998950544676,9.122052998950544,9.093327001049456,guard,9.10769,le_8KB_fct_us_p95,5,2.7764451051977987,AliStorage2019
arm_mean,0.029071335365211087,9.416975335365212,9.35883266463479,guard,9.387904,le_8KB_fct_us_p99,5,2.7764451051977987,AliStorage2019
arm_mean,217.52415288413465,6999.3241528841345,6564.275847115866,guard,6781.8,le_8KB_flow_count,5,2.7764451051977987,AliStorage2019
arm_mean,0.0002957158279743581,1.0080468505242255,1.0074554188682767,guard,1.007751134696251,le_8KB_slowdown_mean,5,2.7764451051977987,AliStorage2019
arm_mean,0.000988919993138185,1.0310791550529086,1.0291013150666324,guard,1.0300902350597705,le_8KB_slowdown_p95,5,2.7764451051977987,AliStorage2019
arm_mean,0.002265585625214552,1.07098712886454,1.066455957614111,guard,1.0687215432393256,le_8KB_slowdown_p99,5,2.7764451051977987,AliStorage2019
arm_mean,0.11001622774590113,1.6999951623446614,1.4799627068528591,guard,1.5899789345987603,long_to_small_slowdown_mean_ratio,5,2.7764451051977987,AliStorage2019
arm_mean,0.0,3.0,3.0,guard,3.0,max_active_flows,5,2.7764451051977987,AliStorage2019
arm_mean,1147315.5354384198,2628267.13543842,333636.0645615803,guard,1480951.6,output_bytes,5,2.7764451051977987,AliStorage2019
arm_mean,0.5006924859581853,11.794095772874224,10.792710800957854,guard,11.293403286916039,overall_fct_us_mean,5,2.7764451051977987,AliStorage2019
arm_mean,0.18063508219025723,15.742455082190258,15.381184917809744,guard,15.56182,overall_fct_us_p95,5,2.7764451051977987,AliStorage2019
arm_mean,17.443904964692486,173.18940296469216,138.3015930353072,guard,155.74549799999969,overall_fct_us_p99,5,2.7764451051977987,AliStorage2019
arm_mean,235.4278109656767,10007.627810965678,9536.772189034324,guard,9772.2,overall_flow_count,5,2.7764451051977987,AliStorage2019
arm_mean,0.002667279984763414,1.0310618052019487,1.025727245232422,guard,1.0283945252171853,overall_slowdown_mean,5,2.7764451051977987,AliStorage2019
arm_mean,0.004651395962269143,1.1055860756833646,1.0962832837588263,guard,1.1009346797210955,overall_slowdown_p95,5,2.7764451051977987,AliStorage2019
arm_mean,0.08483769310297545,1.5162455535817931,1.3465701673758421,guard,1.4314078604788176,overall_slowdown_p99,5,2.7764451051977987,AliStorage2019
arm_mean,0.0,0.0,0.0,guard,0.0,pfc_cumulative_pause_ns,5,2.7764451051977987,AliStorage2019
arm_mean,0.0,0.0,0.0,guard,0.0,pfc_matched_intervals,5,2.7764451051977987,AliStorage2019
arm_mean,0.0,0.0,0.0,guard,0.0,pfc_max_pause_ns,5,2.7764451051977987,AliStorage2019
arm_mean,0.0,0.0,0.0,guard,0.0,pfc_pause_count,5,2.7764451051977987,AliStorage2019
arm_mean,0.0,0.0,0.0,guard,0.0,pfc_pause_events,5,2.7764451051977987,AliStorage2019
arm_mean,0.0,0.0,0.0,guard,0.0,pfc_resume_count,5,2.7764451051977987,AliStorage2019
arm_mean,0.0,0.0,0.0,guard,0.0,pfc_resume_events,5,2.7764451051977987,AliStorage2019
arm_mean,0.0,0.0,0.0,guard,0.0,pfc_unmatched_pauses,5,2.7764451051977987,AliStorage2019
arm_mean,0.0,0.0,0.0,guard,0.0,pfc_unmatched_resumes,5,2.7764451051977987,AliStorage2019
