analysis,ci95_half_width,ci95_high,ci95_low,comparison,mean,metric,n
arm_mean,0.0,0.0,0.0,tail_gate_r080_s2,0.0,guard_rebalance_events,5
arm_mean,0.0,1.0,1.0,tail_gate_r080_s2,1.0,guard_remaining_aware,5
paired_percent,0.0,0.0,0.0,tail_gate_r080_s2_minus_tail_ungated,0.0,guard_remaining_aware,5
arm_mean,0.0,1.0,1.0,tail_gate_r080_s2,1.0,guard_remaining_exponent,5
paired_percent,0.0,0.0,0.0,tail_gate_r080_s2_minus_tail_ungated,0.0,guard_remaining_exponent,5
arm_mean,279.6653493197686,2520.6653493197687,1961.3346506802313,tail_gate_r080_s2,2241.0,guard_remaining_refresh_events,5
paired_percent,0.06328862128705368,0.1004314845726792,-0.026145758001428147,tail_gate_r080_s2_minus_tail_ungated,0.03714286328562553,guard_remaining_refresh_events,5
arm_mean,0.0,1.0,1.0,tail_gate_r080_s2,1.0,guard_sender_srpt_enabled,5
paired_percent,0.0,0.0,0.0,tail_gate_r080_s2_minus_tail_ungated,0.0,guard_sender_srpt_enabled,5
arm_mean,12.31064613738841,117.9106461373884,93.28935386261159,tail_gate_r080_s2,105.6,guard_sender_srpt_forced_rr,5
paired_percent,3.0225369233732806,1.6828734877295333,-4.362200359017028,tail_gate_r080_s2_minus_tail_ungated,-1.3396634356437473,guard_sender_srpt_forced_rr,5
arm_mean,5885.555393755726,40896.55539375573,29125.444606244273,tail_gate_r080_s2,35011.0,guard_sender_srpt_non_rr,5
paired_percent,1.4198366319415923,0.5671431548703504,-2.272530109012834,tail_gate_r080_s2_minus_tail_ungated,-0.8526934770712419,guard_sender_srpt_non_rr,5
arm_mean,17763.111691506885,271347.11169150687,235820.88830849313,tail_gate_r080_s2,253584.0,guard_sender_srpt_selections,5
paired_percent,0.0,0.0,0.0,tail_gate_r080_s2_minus_tail_ungated,0.0,guard_sender_srpt_selections,5
arm_mean,0.0,64.0,64.0,tail_gate_r080_s2,64.0,guard_srpt_quantum_packets,5
paired_percent,0.0,0.0,0.0,tail_gate_r080_s2_minus_tail_ungated,0.0,guard_srpt_quantum_packets,5
arm_mean,0.0,8.0,8.0,tail_gate_r080_s2,8.0,guard_tail_bypass_bdps,5
paired_percent,0.0,0.0,0.0,tail_gate_r080_s2_minus_tail_ungated,0.0,guard_tail_bypass_bdps,5
arm_mean,0.0,1.0,1.0,tail_gate_r080_s2,1.0,guard_tail_bypass_enabled,5
paired_percent,0.0,0.0,0.0,tail_gate_r080_s2_minus_tail_ungated,0.0,guard_tail_bypass_enabled,5
arm_mean,1487.9470562530598,13046.54705625306,10070.65294374694,tail_gate_r080_s2,11558.6,guard_tail_bypass_feedbacks,5
