analysis,ci95_half_width,ci95_high,ci95_low,comparison,mean,metric,n
paired_percent,0.7363009922537705,0.4887865518664779,-0.9838154326410632,tail4_minus_tail8,-0.24751444038729264,guard_sender_srpt_non_rr,5
arm_mean,25460.0884594175,279763.6884594175,228843.51154058252,tail4,254303.6,guard_sender_srpt_selections,5
paired_percent,0.0,0.0,0.0,tail4_minus_tail8,0.0,guard_sender_srpt_selections,5
arm_mean,0.0,64.0,64.0,tail4,64.0,guard_srpt_quantum_packets,5
paired_percent,0.0,0.0,0.0,tail4_minus_tail8,0.0,guard_srpt_quantum_packets,5
arm_mean,0.0,4.0,4.0,tail4,4.0,guard_tail_bypass_bdps,5
paired_percent,0.0,-50.0,-50.0,tail4_minus_tail8,-50.0,guard_tail_bypass_bdps,5
arm_mean,0.0,1.0,1.0,tail4,1.0,guard_tail_bypass_enabled,5
paired_percent,0.0,0.0,0.0,tail4_minus_tail8,0.0,guard_tail_bypass_enabled,5
arm_mean,742.9105124344342,10122.910512434435,8637.089487565565,tail4,9380.0,guard_tail_bypass_feedbacks,5
paired_percent,1.8606396564685868,-34.2348137199885,-37.95609303292567,tail4_minus_tail8,-36.09545337645709,guard_tail_bypass_feedbacks,5
arm_mean,20.84368894207274,379.44368894207275,337.7563110579273,tail4,358.6,guard_tail_bypass_flows,5
paired_percent,0.0,0.0,0.0,tail4_minus_tail8,0.0,guard_tail_bypass_flows,5
arm_mean,33.71523615332085,99.11523615332086,31.684763846679154,tail4,65.4,hpcc_actual_rate_changes,5
paired_percent,62.52779890329395,166.79604978307353,41.74045197648562,tail4_minus_tail8,104.26825087977957,hpcc_actual_rate_changes,5
arm_mean,0.0,0.0,0.0,tail4,0.0,hpcc_fast_computations,5
arm_mean,380.8596605863457,2602.4596605863458,1840.7403394136543,tail4,2221.6,hpcc_feedback_updates,5
paired_percent,5.222770788152037,46.509203955221054,36.06366237891697,tail4_minus_tail8,41.28643316706901,hpcc_feedback_updates,5
arm_mean,159.4501570457887,925.8501570457887,606.9498429542112,tail4,766.4,hpcc_full_computations,5
paired_percent,14.001874740274701,90.2533904890426,62.2496410084932,tail4_minus_tail8,76.2515157487679,hpcc_full_computations,5
arm_mean,159.4501570457887,925.8501570457887,606.9498429542112,tail4,766.4,hpcc_rate_updates_applied,5
paired_percent,14.001874740274701,90.2533904890426,62.2496410084932,tail4_minus_tail8,76.2515157487679,hpcc_rate_updates_applied,5
arm_mean,172.07823510517218,1018.4782351051722,674.3217648948278,tail4,846.4,hpcc_valid_feedback,5
