analysis,ci95_half_width,ci95_high,ci95_low,comparison,mean,metric,n
arm_mean,73.40324381255031,481.00324381255035,334.1967561874497,scope20,407.6,hpcc_rate_updates_applied,5
paired_percent,2.368988165541573,6.331511539539075,1.5935352084559282,scope20_minus_adaptive_off,3.9625233739975014,hpcc_rate_updates_applied,5
arm_mean,75.18683063262571,538.3868306326257,388.0131693673743,scope20,463.2,hpcc_valid_feedback,5
paired_percent,2.116966312129184,5.59977372233171,1.3658410980733415,scope20_minus_adaptive_off,3.4828074102025255,hpcc_valid_feedback,5
arm_mean,2786.425921813442,36492.82592181344,30919.97407818656,scope20,33706.4,int_hops_after_strip,5
paired_percent,0.0,0.0,0.0,scope20_minus_adaptive_off,0.0,int_hops_after_strip,5
arm_mean,5172.101835463237,70126.50183546323,59782.29816453676,scope20,64954.4,int_hops_before_strip,5
paired_percent,0.0,0.0,0.0,scope20_minus_adaptive_off,0.0,int_hops_before_strip,5
arm_mean,2777.043642247139,34025.04364224714,28470.95635775286,scope20,31248.0,int_records_stripped,5
paired_percent,0.0,0.0,0.0,scope20_minus_adaptive_off,0.0,int_records_stripped,5
arm_mean,0.0,0.0,0.0,scope20,0.0,irn_nacks_generated,5
arm_mean,0.0,0.0,0.0,scope20,0.0,irn_nacks_received,5
arm_mean,0.0,0.0,0.0,scope20,0.0,irn_retransmit_bytes,5
arm_mean,0.0,0.0,0.0,scope20,0.0,irn_retransmit_packets,5
arm_mean,0.01800758276947993,7.007890491816781,6.9718753262778215,scope20,6.989882909047301,le_8KB_fct_us_mean,5
paired_percent,0.008817174127733403,0.006065450563491734,-0.01156889769197507,scope20_minus_adaptive_off,-0.0027517235642416688,le_8KB_fct_us_mean,5
arm_mean,0.022760220981365764,9.151520220981366,9.105999779018633,scope20,9.12876,le_8KB_fct_us_p95,5
paired_percent,0.08522633893658832,0.10425475982774654,-0.0661979180454301,scope20_minus_adaptive_off,0.019028420891158214,le_8KB_fct_us_p95,5
arm_mean,0.06711089648759161,9.47551689648759,9.341295103512408,scope20,9.408406,le_8KB_fct_us_p99,5
paired_percent,0.1281818008592694,0.10805090986070967,-0.1483126918578291,scope20_minus_adaptive_off,-0.020130890998559723,le_8KB_fct_us_p99,5
arm_mean,97.42276454751725,4371.622764547517,4176.777235452482,scope20,4274.2,le_8KB_flow_count,5
paired_percent,0.0,0.0,0.0,scope20_minus_adaptive_off,0.0,le_8KB_flow_count,5
