workload,seed,arm,metric,value
FbHdp,12,no_one_rtt,grants_sent,5744.0
FbHdp,12,no_one_rtt,gt_1MB_fct_us_mean,447.1610853658537
FbHdp,12,no_one_rtt,gt_1MB_fct_us_p95,1251.9188500000005
FbHdp,12,no_one_rtt,gt_1MB_fct_us_p99,1434.3262299999994
FbHdp,12,no_one_rtt,gt_1MB_flow_count,82.0
FbHdp,12,no_one_rtt,gt_1MB_slowdown_mean,1.432078053713491
FbHdp,12,no_one_rtt,gt_1MB_slowdown_p95,2.169145600889259
FbHdp,12,no_one_rtt,gt_1MB_slowdown_p99,2.273476498692421
FbHdp,12,no_one_rtt,guard_ack_interval_packets,8.0
FbHdp,12,no_one_rtt,guard_adaptive_grant_updates,0.0
FbHdp,12,no_one_rtt,guard_fixed_window,1.0
FbHdp,12,no_one_rtt,guard_grant_refresh_bdps,1.0
FbHdp,12,no_one_rtt,guard_long_acks_suppressed,347876.0
FbHdp,12,no_one_rtt,guard_min_share_fraction,0.0
FbHdp,12,no_one_rtt,guard_one_rtt_acks_suppressed,0.0
FbHdp,12,no_one_rtt,guard_one_rtt_bypass_enabled,0.0
FbHdp,12,no_one_rtt,guard_one_rtt_bypass_feedbacks,0.0
FbHdp,12,no_one_rtt,guard_one_rtt_bypass_flows,0.0
FbHdp,12,no_one_rtt,guard_rebalance_events,0.0
FbHdp,12,no_one_rtt,guard_remaining_aware,1.0
FbHdp,12,no_one_rtt,guard_remaining_exponent,1.0
FbHdp,12,no_one_rtt,guard_remaining_refresh_events,4781.0
FbHdp,12,no_one_rtt,guard_sender_srpt_enabled,1.0
FbHdp,12,no_one_rtt,guard_sender_srpt_forced_rr,88.0
FbHdp,12,no_one_rtt,guard_sender_srpt_non_rr,22119.0
FbHdp,12,no_one_rtt,guard_sender_srpt_selections,401601.0
FbHdp,12,no_one_rtt,guard_srpt_quantum_packets,64.0
FbHdp,12,no_one_rtt,guard_tail_bypass_bdps,8.0
FbHdp,12,no_one_rtt,guard_tail_bypass_enabled,1.0
FbHdp,12,no_one_rtt,guard_tail_bypass_feedbacks,16781.0
FbHdp,12,no_one_rtt,guard_tail_bypass_flows,477.0
FbHdp,12,no_one_rtt,hpcc_actual_rate_changes,281.0
FbHdp,12,no_one_rtt,hpcc_fast_computations,0.0
FbHdp,12,no_one_rtt,hpcc_feedback_updates,7150.0
FbHdp,12,no_one_rtt,hpcc_full_computations,1057.0
FbHdp,12,no_one_rtt,hpcc_rate_updates_applied,1057.0
FbHdp,12,no_one_rtt,hpcc_valid_feedback,2648.0
FbHdp,12,no_one_rtt,int_hops_after_strip,53118.0
FbHdp,12,no_one_rtt,int_hops_before_strip,106843.0
FbHdp,12,no_one_rtt,int_records_stripped,53725.0
FbHdp,12,no_one_rtt,irn_nacks_generated,0.0
FbHdp,12,no_one_rtt,irn_nacks_received,0.0
FbHdp,12,no_one_rtt,irn_retransmit_bytes,0.0
FbHdp,12,no_one_rtt,irn_retransmit_packets,0.0
FbHdp,12,no_one_rtt,le_8KB_fct_us_mean,6.416236968900569
FbHdp,12,no_one_rtt,le_8KB_fct_us_p95,8.536900000000001
FbHdp,12,no_one_rtt,le_8KB_fct_us_p99,8.84044
FbHdp,12,no_one_rtt,le_8KB_flow_count,2283.0
FbHdp,12,no_one_rtt,le_8KB_slowdown_mean,1.0021737390112009
FbHdp,12,no_one_rtt,le_8KB_slowdown_p95,1.014656361656276
FbHdp,12,no_one_rtt,le_8KB_slowdown_p99,1.0239976514729492
FbHdp,12,no_one_rtt,long_to_small_slowdown_mean_ratio,1.4289718418749
FbHdp,12,no_one_rtt,max_active_flows,3.0
FbHdp,12,no_one_rtt,overall_fct_us_mean,20.759572744014733
FbHdp,12,no_one_rtt,overall_fct_us_p95,31.28500000000004
FbHdp,12,no_one_rtt,overall_fct_us_p99,339.2623399999999
FbHdp,12,no_one_rtt,overall_flow_count,3258.0
FbHdp,12,no_one_rtt,overall_slowdown_mean,1.0299289834760084
FbHdp,12,no_one_rtt,overall_slowdown_p95,1.0975032985634205
FbHdp,12,no_one_rtt,overall_slowdown_p99,1.6164341631929848
FbHdp,12,no_one_rtt,pfc_pause_events,0.0
FbHdp,12,no_one_rtt,pfc_resume_events,0.0
FbHdp,12,no_one_rtt,proactive_releases,477.0
FbHdp,12,no_one_rtt,queue_bytes_max,228900.0
FbHdp,12,no_one_rtt,queue_bytes_mean,1679.41
FbHdp,12,no_one_rtt,queue_bytes_p95,0.0
FbHdp,12,no_one_rtt,queue_bytes_p99,83930.0
FbHdp,12,no_one_rtt,queue_sample_count,400020.0
FbHdp,12,no_one_rtt,reactive_binding_rate_changes,256.0
FbHdp,12,no_one_rtt,reactive_binding_updates,256.0
FbHdp,12,no_one_rtt,recovery_nacks_generated,0.0
FbHdp,12,no_one_rtt,recovery_nacks_received,0.0
FbHdp,12,no_one_rtt,registrations,477.0
FbHdp,12,no_one_rtt,selected_registrations,477.0
FbHdp,12,no_one_rtt,tie_binding_rate_changes,24.0
FbHdp,12,no_one_rtt,tie_binding_updates,703.0
FbHdp,12,no_one_rtt,timeout_recoveries,0.0
FbHdp,12,no_tail,1BDP_to_1MB_fct_us_mean,33.824003584229395
FbHdp,12,no_tail,1BDP_to_1MB_fct_us_p95,86.90610000000004
FbHdp,12,no_tail,1BDP_to_1MB_fct_us_p99,136.0075200000021
FbHdp,12,no_tail,1BDP_to_1MB_flow_count,279.0
FbHdp,12,no_tail,1BDP_to_1MB_slowdown_mean,1.142209758168011
FbHdp,12,no_tail,1BDP_to_1MB_slowdown_p95,1.5192343517317326
FbHdp,12,no_tail,1BDP_to_1MB_slowdown_p99,1.9402417755060153
FbHdp,12,no_tail,8KB_to_1BDP_fct_us_mean,11.39957980456026
FbHdp,12,no_tail,8KB_to_1BDP_fct_us_p95,16.0362
FbHdp,12,no_tail,8KB_to_1BDP_fct_us_p99,18.238690000000002
FbHdp,12,no_tail,8KB_to_1BDP_flow_count,614.0
FbHdp,12,no_tail,8KB_to_1BDP_slowdown_mean,1.031180214978385
FbHdp,12,no_tail,8KB_to_1BDP_slowdown_p95,1.0566208443230203
FbHdp,12,no_tail,8KB_to_1BDP_slowdown_p99,1.2927961958913599
FbHdp,12,no_tail,aggregate_goodput_gbps,154.58493936470984
FbHdp,12,no_tail,completion_releases,0.0
FbHdp,12,no_tail,completion_span_us,20697.188
FbHdp,12,no_tail,grant_binding_rate_changes,4.0
FbHdp,12,no_tail,grant_binding_updates,175.0
FbHdp,12,no_tail,grant_bytes_sent,541346.0
FbHdp,12,no_tail,grant_event_rate_changes,895.0
FbHdp,12,no_tail,grants_received,5759.0
FbHdp,12,no_tail,grants_sent,5759.0
FbHdp,12,no_tail,gt_1MB_fct_us_mean,449.16035365853656
FbHdp,12,no_tail,gt_1MB_fct_us_p95,1240.8684500000004
FbHdp,12,no_tail,gt_1MB_fct_us_p99,1498.5882599999995
FbHdp,12,no_tail,gt_1MB_flow_count,82.0
FbHdp,12,no_tail,gt_1MB_slowdown_mean,1.4376873161094335
FbHdp,12,no_tail,gt_1MB_slowdown_p95,2.2386716848400035
FbHdp,12,no_tail,gt_1MB_slowdown_p99,2.2759691476890005
FbHdp,12,no_tail,guard_ack_interval_packets,8.0
FbHdp,12,no_tail,guard_adaptive_grant_updates,0.0
FbHdp,12,no_tail,guard_fixed_window,1.0
FbHdp,12,no_tail,guard_grant_refresh_bdps,1.0
FbHdp,12,no_tail,guard_long_acks_suppressed,325476.0
FbHdp,12,no_tail,guard_min_share_fraction,0.0
FbHdp,12,no_tail,guard_one_rtt_acks_suppressed,26136.0
FbHdp,12,no_tail,guard_one_rtt_bypass_enabled,1.0
FbHdp,12,no_tail,guard_one_rtt_bypass_feedbacks,2781.0
FbHdp,12,no_tail,guard_one_rtt_bypass_flows,2781.0
FbHdp,12,no_tail,guard_rebalance_events,0.0
FbHdp,12,no_tail,guard_remaining_aware,1.0
FbHdp,12,no_tail,guard_remaining_exponent,1.0
FbHdp,12,no_tail,guard_remaining_refresh_events,4787.0
FbHdp,12,no_tail,guard_sender_srpt_enabled,1.0
FbHdp,12,no_tail,guard_sender_srpt_forced_rr,90.0
FbHdp,12,no_tail,guard_sender_srpt_non_rr,21277.0
FbHdp,12,no_tail,guard_sender_srpt_selections,401601.0
FbHdp,12,no_tail,guard_srpt_quantum_packets,64.0
FbHdp,12,no_tail,guard_tail_bypass_bdps,8.0
FbHdp,12,no_tail,guard_tail_bypass_enabled,0.0
FbHdp,12,no_tail,guard_tail_bypass_feedbacks,0.0
FbHdp,12,no_tail,guard_tail_bypass_flows,0.0
FbHdp,12,no_tail,hpcc_actual_rate_changes,493.0
FbHdp,12,no_tail,hpcc_fast_computations,0.0
FbHdp,12,no_tail,hpcc_feedback_updates,6402.0
FbHdp,12,no_tail,hpcc_full_computations,1802.0
FbHdp,12,no_tail,hpcc_rate_updates_applied,1802.0
FbHdp,12,no_tail,hpcc_valid_feedback,2001.0
FbHdp,12,no_tail,int_hops_after_strip,48068.0
FbHdp,12,no_tail,int_hops_before_strip,98057.0
FbHdp,12,no_tail,int_records_stripped,49989.0
FbHdp,12,no_tail,irn_nacks_generated,0.0
FbHdp,12,no_tail,irn_nacks_received,0.0
FbHdp,12,no_tail,irn_retransmit_bytes,0.0
FbHdp,12,no_tail,irn_retransmit_packets,0.0
FbHdp,12,no_tail,le_8KB_fct_us_mean,6.416349978098992
FbHdp,12,no_tail,le_8KB_fct_us_p95,8.552700000000002
FbHdp,12,no_tail,le_8KB_fct_us_p99,8.824779999999997
FbHdp,12,no_tail,le_8KB_flow_count,2283.0
FbHdp,12,no_tail,le_8KB_slowdown_mean,1.0022060897513445
FbHdp,12,no_tail,le_8KB_slowdown_p95,1.0146104381416694
FbHdp,12,no_tail,le_8KB_slowdown_p99,1.0241593341260404
FbHdp,12,no_tail,long_to_small_slowdown_mean_ratio,1.434522630436356
FbHdp,12,no_tail,max_active_flows,3.0
FbHdp,12,no_tail,overall_fct_us_mean,20.845891651319825
FbHdp,12,no_tail,overall_fct_us_p95,31.289650000000037
FbHdp,12,no_tail,overall_fct_us_p99,343.19464999999946
FbHdp,12,no_tail,overall_flow_count,3258.0
FbHdp,12,no_tail,overall_slowdown_mean,1.0306163404999682
FbHdp,12,no_tail,overall_slowdown_p95,1.0998984464053072
FbHdp,12,no_tail,overall_slowdown_p99,1.6390556647882404
FbHdp,12,no_tail,pfc_pause_events,0.0
FbHdp,12,no_tail,pfc_resume_events,0.0
FbHdp,12,no_tail,proactive_releases,477.0
FbHdp,12,no_tail,queue_bytes_max,226720.0
FbHdp,12,no_tail,queue_bytes_mean,1655.982
FbHdp,12,no_tail,queue_bytes_p95,0.0
FbHdp,12,no_tail,queue_bytes_p99,78480.0
FbHdp,12,no_tail,queue_sample_count,400020.0
FbHdp,12,no_tail,reactive_binding_rate_changes,461.0
FbHdp,12,no_tail,reactive_binding_updates,461.0
FbHdp,12,no_tail,recovery_nacks_generated,0.0
FbHdp,12,no_tail,recovery_nacks_received,0.0
FbHdp,12,no_tail,registrations,477.0
FbHdp,12,no_tail,selected_registrations,477.0
FbHdp,12,no_tail,tie_binding_rate_changes,28.0
FbHdp,12,no_tail,tie_binding_updates,1166.0
FbHdp,12,no_tail,timeout_recoveries,0.0
FbHdp,12,no_remaining,1BDP_to_1MB_fct_us_mean,35.259838709677425
FbHdp,12,no_remaining,1BDP_to_1MB_fct_us_p95,86.03860000000002
FbHdp,12,no_remaining,1BDP_to_1MB_fct_us_p99,171.68818000000073
FbHdp,12,no_remaining,1BDP_to_1MB_flow_count,279.0
FbHdp,12,no_remaining,1BDP_to_1MB_slowdown_mean,1.1874374895953013
FbHdp,12,no_remaining,1BDP_to_1MB_slowdown_p95,1.8083483183688944
FbHdp,12,no_remaining,1BDP_to_1MB_slowdown_p99,2.358270546704464
FbHdp,12,no_remaining,8KB_to_1BDP_fct_us_mean,11.448271986970683
FbHdp,12,no_remaining,8KB_to_1BDP_fct_us_p95,16.127299999999998
FbHdp,12,no_remaining,8KB_to_1BDP_fct_us_p99,18.558619999999998
FbHdp,12,no_remaining,8KB_to_1BDP_flow_count,614.0
FbHdp,12,no_remaining,8KB_to_1BDP_slowdown_mean,1.0354926708737964
FbHdp,12,no_remaining,8KB_to_1BDP_slowdown_p95,1.06169150313576
FbHdp,12,no_remaining,8KB_to_1BDP_slowdown_p99,1.3814210166621093
FbHdp,12,no_remaining,aggregate_goodput_gbps,154.83723116317768
FbHdp,12,no_remaining,completion_releases,0.0
FbHdp,12,no_remaining,completion_span_us,20663.464
FbHdp,12,no_remaining,grant_binding_rate_changes,3.0
FbHdp,12,no_remaining,grant_binding_updates,109.0
FbHdp,12,no_remaining,grant_bytes_sent,56306.0
FbHdp,12,no_remaining,grant_event_rate_changes,168.0
FbHdp,12,no_remaining,grants_received,599.0
FbHdp,12,no_remaining,grants_sent,599.0
FbHdp,12,no_remaining,gt_1MB_fct_us_mean,455.8468902439024
FbHdp,12,no_remaining,gt_1MB_fct_us_p95,1218.6638000000003
FbHdp,12,no_remaining,gt_1MB_fct_us_p99,1417.6118099999994
FbHdp,12,no_remaining,gt_1MB_flow_count,82.0
FbHdp,12,no_remaining,gt_1MB_slowdown_mean,1.4973066620683106
FbHdp,12,no_remaining,gt_1MB_slowdown_p95,2.346126897549941
FbHdp,12,no_remaining,gt_1MB_slowdown_p99,2.6045004147546065
FbHdp,12,no_remaining,guard_ack_interval_packets,8.0
FbHdp,12,no_remaining,guard_adaptive_grant_updates,0.0
FbHdp,12,no_remaining,guard_fixed_window,1.0
FbHdp,12,no_remaining,guard_grant_refresh_bdps,1.0
FbHdp,12,no_remaining,guard_long_acks_suppressed,325476.0
FbHdp,12,no_remaining,guard_min_share_fraction,0.0
FbHdp,12,no_remaining,guard_one_rtt_acks_suppressed,26136.0
FbHdp,12,no_remaining,guard_one_rtt_bypass_enabled,1.0
FbHdp,12,no_remaining,guard_one_rtt_bypass_feedbacks,2781.0
FbHdp,12,no_remaining,guard_one_rtt_bypass_flows,2781.0
FbHdp,12,no_remaining,guard_rebalance_events,9.0
FbHdp,12,no_remaining,guard_remaining_aware,0.0
FbHdp,12,no_remaining,guard_remaining_exponent,1.0
FbHdp,12,no_remaining,guard_remaining_refresh_events,0.0
FbHdp,12,no_remaining,guard_sender_srpt_enabled,1.0
FbHdp,12,no_remaining,guard_sender_srpt_forced_rr,91.0
FbHdp,12,no_remaining,guard_sender_srpt_non_rr,20820.0
FbHdp,12,no_remaining,guard_sender_srpt_selections,401601.0
FbHdp,12,no_remaining,guard_srpt_quantum_packets,64.0
FbHdp,12,no_remaining,guard_tail_bypass_bdps,8.0
FbHdp,12,no_remaining,guard_tail_bypass_enabled,1.0
FbHdp,12,no_remaining,guard_tail_bypass_feedbacks,16781.0
FbHdp,12,no_remaining,guard_tail_bypass_flows,477.0
FbHdp,12,no_remaining,hpcc_actual_rate_changes,322.0
FbHdp,12,no_remaining,hpcc_fast_computations,0.0
FbHdp,12,no_remaining,hpcc_feedback_updates,4253.0
FbHdp,12,no_remaining,hpcc_full_computations,1041.0
FbHdp,12,no_remaining,hpcc_rate_updates_applied,1041.0
FbHdp,12,no_remaining,hpcc_valid_feedback,1090.0
FbHdp,12,no_remaining,int_hops_after_strip,48068.0
FbHdp,12,no_remaining,int_hops_before_strip,98057.0
FbHdp,12,no_remaining,int_records_stripped,49989.0
FbHdp,12,no_remaining,irn_nacks_generated,0.0
FbHdp,12,no_remaining,irn_nacks_received,0.0
FbHdp,12,no_remaining,irn_retransmit_bytes,0.0
FbHdp,12,no_remaining,irn_retransmit_packets,0.0
FbHdp,12,no_remaining,le_8KB_fct_us_mean,6.415847130968025
FbHdp,12,no_remaining,le_8KB_fct_us_p95,8.5426
FbHdp,12,no_remaining,le_8KB_fct_us_p99,8.839179999999999
FbHdp,12,no_remaining,le_8KB_flow_count,2283.0
FbHdp,12,no_remaining,le_8KB_slowdown_mean,1.0021667178025895
FbHdp,12,no_remaining,le_8KB_slowdown_p95,1.014564392914411
FbHdp,12,no_remaining,le_8KB_slowdown_p99,1.0231547984596552
FbHdp,12,no_remaining,long_to_small_slowdown_mean_ratio,1.4940694352247044
FbHdp,12,no_remaining,max_active_flows,3.0
FbHdp,12,no_remaining,overall_fct_us_mean,21.14596623695519
FbHdp,12,no_remaining,overall_fct_us_p95,32.4084
FbHdp,12,no_remaining,overall_fct_us_p99,350.5009499999991
FbHdp,12,no_remaining,overall_flow_count,3258.0
FbHdp,12,no_remaining,overall_slowdown_mean,1.0367751143482238
FbHdp,12,no_remaining,overall_slowdown_p95,1.1247086022278896
FbHdp,12,no_remaining,overall_slowdown_p99,1.8529817840210656
FbHdp,12,no_remaining,pfc_pause_events,0.0
FbHdp,12,no_remaining,pfc_resume_events,0.0
FbHdp,12,no_remaining,proactive_releases,477.0
FbHdp,12,no_remaining,queue_bytes_max,269230.0
FbHdp,12,no_remaining,queue_bytes_mean,1923.889
FbHdp,12,no_remaining,queue_bytes_p95,0.0
FbHdp,12,no_remaining,queue_bytes_p99,87200.0
FbHdp,12,no_remaining,queue_sample_count,400020.0
FbHdp,12,no_remaining,reactive_binding_rate_changes,293.0
FbHdp,12,no_remaining,reactive_binding_updates,293.0
FbHdp,12,no_remaining,recovery_nacks_generated,0.0
FbHdp,12,no_remaining,recovery_nacks_received,0.0
FbHdp,12,no_remaining,registrations,477.0
FbHdp,12,no_remaining,selected_registrations,477.0
FbHdp,12,no_remaining,tie_binding_rate_changes,26.0
FbHdp,12,no_remaining,tie_binding_updates,639.0
FbHdp,12,no_remaining,timeout_recoveries,0.0
FbHdp,12,no_ack_coalescing,1BDP_to_1MB_fct_us_mean,33.630756272401435
FbHdp,12,no_ack_coalescing,1BDP_to_1MB_fct_us_p95,85.0168
FbHdp,12,no_ack_coalescing,1BDP_to_1MB_fct_us_p99,131.63888000000182
FbHdp,12,no_ack_coalescing,1BDP_to_1MB_flow_count,279.0
FbHdp,12,no_ack_coalescing,1BDP_to_1MB_slowdown_mean,1.137916825000635
FbHdp,12,no_ack_coalescing,1BDP_to_1MB_slowdown_p95,1.582895292895448
FbHdp,12,no_ack_coalescing,1BDP_to_1MB_slowdown_p99,2.144525979166117
FbHdp,12,no_ack_coalescing,8KB_to_1BDP_fct_us_mean,11.480879478827362
FbHdp,12,no_ack_coalescing,8KB_to_1BDP_fct_us_p95,16.25005
FbHdp,12,no_ack_coalescing,8KB_to_1BDP_fct_us_p99,18.795050000000003
FbHdp,12,no_ack_coalescing,8KB_to_1BDP_flow_count,614.0
FbHdp,12,no_ack_coalescing,8KB_to_1BDP_slowdown_mean,1.0373603039435813
FbHdp,12,no_ack_coalescing,8KB_to_1BDP_slowdown_p95,1.073890459768974
FbHdp,12,no_ack_coalescing,8KB_to_1BDP_slowdown_p99,1.3113624432314888
FbHdp,12,no_ack_coalescing,aggregate_goodput_gbps,154.73879454798416
FbHdp,12,no_ack_coalescing,completion_releases,0.0
FbHdp,12,no_ack_coalescing,completion_span_us,20676.609
FbHdp,12,no_ack_coalescing,grant_binding_rate_changes,1.0
FbHdp,12,no_ack_coalescing,grant_binding_updates,102.0
FbHdp,12,no_ack_coalescing,grant_bytes_sent,540876.0
FbHdp,12,no_ack_coalescing,grant_event_rate_changes,905.0
FbHdp,12,no_ack_coalescing,grants_received,5754.0
FbHdp,12,no_ack_coalescing,grants_sent,5754.0
FbHdp,12,no_ack_coalescing,gt_1MB_fct_us_mean,444.6136707317074
FbHdp,12,no_ack_coalescing,gt_1MB_fct_us_p95,1250.0110000000004
FbHdp,12,no_ack_coalescing,gt_1MB_fct_us_p99,1455.2875599999993
FbHdp,12,no_ack_coalescing,gt_1MB_flow_count,82.0
FbHdp,12,no_ack_coalescing,gt_1MB_slowdown_mean,1.4276982153486126
FbHdp,12,no_ack_coalescing,gt_1MB_slowdown_p95,2.1727394012251593
FbHdp,12,no_ack_coalescing,gt_1MB_slowdown_p99,2.3556757130344224
FbHdp,12,no_ack_coalescing,guard_ack_interval_packets,1.0
FbHdp,12,no_ack_coalescing,guard_adaptive_grant_updates,0.0
FbHdp,12,no_ack_coalescing,guard_fixed_window,1.0
FbHdp,12,no_ack_coalescing,guard_grant_refresh_bdps,1.0
FbHdp,12,no_ack_coalescing,guard_long_acks_suppressed,0.0
FbHdp,12,no_ack_coalescing,guard_min_share_fraction,0.0
FbHdp,12,no_ack_coalescing,guard_one_rtt_acks_suppressed,26136.0
FbHdp,12,no_ack_coalescing,guard_one_rtt_bypass_enabled,1.0
FbHdp,12,no_ack_coalescing,guard_one_rtt_bypass_feedbacks,2781.0
FbHdp,12,no_ack_coalescing,guard_one_rtt_bypass_flows,2781.0
FbHdp,12,no_ack_coalescing,guard_rebalance_events,0.0
FbHdp,12,no_ack_coalescing,guard_remaining_aware,1.0
FbHdp,12,no_ack_coalescing,guard_remaining_exponent,1.0
FbHdp,12,no_ack_coalescing,guard_remaining_refresh_events,4786.0
FbHdp,12,no_ack_coalescing,guard_sender_srpt_enabled,1.0
FbHdp,12,no_ack_coalescing,guard_sender_srpt_forced_rr,232.0
FbHdp,12,no_ack_coalescing,guard_sender_srpt_non_rr,20242.0
FbHdp,12,no_ack_coalescing,guard_sender_srpt_selections,401601.0
FbHdp,12,no_ack_coalescing,guard_srpt_quantum_packets,64.0
FbHdp,12,no_ack_coalescing,guard_tail_bypass_bdps,8.0
FbHdp,12,no_ack_coalescing,guard_tail_bypass_enabled,1.0
FbHdp,12,no_ack_coalescing,guard_tail_bypass_feedbacks,130346.0
FbHdp,12,no_ack_coalescing,guard_tail_bypass_flows,477.0
FbHdp,12,no_ack_coalescing,hpcc_actual_rate_changes,288.0
FbHdp,12,no_ack_coalescing,hpcc_fast_computations,0.0
FbHdp,12,no_ack_coalescing,hpcc_feedback_updates,4379.0
FbHdp,12,no_ack_coalescing,hpcc_full_computations,1076.0
FbHdp,12,no_ack_coalescing,hpcc_rate_updates_applied,1076.0
FbHdp,12,no_ack_coalescing,hpcc_valid_feedback,1125.0
FbHdp,12,no_ack_coalescing,int_hops_after_strip,358618.0
FbHdp,12,no_ack_coalescing,int_hops_before_strip,734083.0
FbHdp,12,no_ack_coalescing,int_records_stripped,375465.0
FbHdp,12,no_ack_coalescing,irn_nacks_generated,0.0
FbHdp,12,no_ack_coalescing,irn_nacks_received,0.0
FbHdp,12,no_ack_coalescing,irn_retransmit_bytes,0.0
FbHdp,12,no_ack_coalescing,irn_retransmit_packets,0.0
FbHdp,12,no_ack_coalescing,le_8KB_fct_us_mean,6.416131406044678
FbHdp,12,no_ack_coalescing,le_8KB_fct_us_p95,8.5478
FbHdp,12,no_ack_coalescing,le_8KB_fct_us_p99,8.854799999999997
FbHdp,12,no_ack_coalescing,le_8KB_flow_count,2283.0
FbHdp,12,no_ack_coalescing,le_8KB_slowdown_mean,1.0022606459544756
FbHdp,12,no_ack_coalescing,le_8KB_slowdown_p95,1.0153739522855325
FbHdp,12,no_ack_coalescing,le_8KB_slowdown_p99,1.0240351613671106
FbHdp,12,no_ack_coalescing,long_to_small_slowdown_mean_ratio,1.4244779749772407
FbHdp,12,no_ack_coalescing,max_active_flows,3.0
FbHdp,12,no_ack_coalescing,overall_fct_us_mean,20.730076734192757
FbHdp,12,no_ack_coalescing,overall_fct_us_p95,32.084900000000026
FbHdp,12,no_ack_coalescing,overall_fct_us_p99,346.2851999999999
FbHdp,12,no_ack_coalescing,overall_flow_count,3258.0
FbHdp,12,no_ack_coalescing,overall_slowdown_mean,1.0312002238088367
FbHdp,12,no_ack_coalescing,overall_slowdown_p95,1.0952741432003574
FbHdp,12,no_ack_coalescing,overall_slowdown_p99,1.6595398102450423
FbHdp,12,no_ack_coalescing,pfc_pause_events,0.0
FbHdp,12,no_ack_coalescing,pfc_resume_events,0.0
FbHdp,12,no_ack_coalescing,proactive_releases,477.0
FbHdp,12,no_ack_coalescing,queue_bytes_max,244160.0
FbHdp,12,no_ack_coalescing,queue_bytes_mean,2115.196
FbHdp,12,no_ack_coalescing,queue_bytes_p95,3270.0
FbHdp,12,no_ack_coalescing,queue_bytes_p99,91560.0
FbHdp,12,no_ack_coalescing,queue_sample_count,400020.0
FbHdp,12,no_ack_coalescing,reactive_binding_rate_changes,262.0
FbHdp,12,no_ack_coalescing,reactive_binding_updates,262.0
FbHdp,12,no_ack_coalescing,recovery_nacks_generated,0.0
FbHdp,12,no_ack_coalescing,recovery_nacks_received,0.0
FbHdp,12,no_ack_coalescing,registrations,477.0
FbHdp,12,no_ack_coalescing,selected_registrations,477.0
FbHdp,12,no_ack_coalescing,tie_binding_rate_changes,25.0
FbHdp,12,no_ack_coalescing,tie_binding_updates,712.0
FbHdp,12,no_ack_coalescing,timeout_recoveries,0.0
FbHdp,12,no_fixed_window,1BDP_to_1MB_fct_us_mean,33.301792114695346
FbHdp,12,no_fixed_window,1BDP_to_1MB_fct_us_p95,80.80050000000004
FbHdp,12,no_fixed_window,1BDP_to_1MB_fct_us_p99,131.42474000000112
FbHdp,12,no_fixed_window,1BDP_to_1MB_flow_count,279.0
FbHdp,12,no_fixed_window,1BDP_to_1MB_slowdown_mean,1.1358256093611374
FbHdp,12,no_fixed_window,1BDP_to_1MB_slowdown_p95,1.5384366437780224
FbHdp,12,no_fixed_window,1BDP_to_1MB_slowdown_p99,1.8185014076603045
FbHdp,12,no_fixed_window,8KB_to_1BDP_fct_us_mean,11.401636807817589
FbHdp,12,no_fixed_window,8KB_to_1BDP_fct_us_p95,16.0362
FbHdp,12,no_fixed_window,8KB_to_1BDP_fct_us_p99,18.24458
FbHdp,12,no_fixed_window,8KB_to_1BDP_flow_count,614.0
FbHdp,12,no_fixed_window,8KB_to_1BDP_slowdown_mean,1.0313759949367094
FbHdp,12,no_fixed_window,8KB_to_1BDP_slowdown_p95,1.0565067165051054
FbHdp,12,no_fixed_window,8KB_to_1BDP_slowdown_p99,1.2927373190797657
FbHdp,12,no_fixed_window,aggregate_goodput_gbps,154.3374141393053
FbHdp,12,no_fixed_window,completion_releases,0.0
FbHdp,12,no_fixed_window,completion_span_us,20730.382
FbHdp,12,no_fixed_window,grant_binding_rate_changes,0.0
FbHdp,12,no_fixed_window,grant_binding_updates,129.0
FbHdp,12,no_fixed_window,grant_bytes_sent,538056.0
FbHdp,12,no_fixed_window,grant_event_rate_changes,862.0
FbHdp,12,no_fixed_window,grants_received,5724.0
FbHdp,12,no_fixed_window,grants_sent,5724.0
FbHdp,12,no_fixed_window,gt_1MB_fct_us_mean,454.9648414634146
FbHdp,12,no_fixed_window,gt_1MB_fct_us_p95,1260.34715
FbHdp,12,no_fixed_window,gt_1MB_fct_us_p99,1471.1619999999996
FbHdp,12,no_fixed_window,gt_1MB_flow_count,82.0
FbHdp,12,no_fixed_window,gt_1MB_slowdown_mean,1.449845465972031
FbHdp,12,no_fixed_window,gt_1MB_slowdown_p95,2.1251136723200204
FbHdp,12,no_fixed_window,gt_1MB_slowdown_p99,2.3095860721787336
FbHdp,12,no_fixed_window,guard_ack_interval_packets,8.0
FbHdp,12,no_fixed_window,guard_adaptive_grant_updates,0.0
FbHdp,12,no_fixed_window,guard_fixed_window,0.0
FbHdp,12,no_fixed_window,guard_grant_refresh_bdps,1.0
FbHdp,12,no_fixed_window,guard_long_acks_suppressed,325476.0
FbHdp,12,no_fixed_window,guard_min_share_fraction,0.0
FbHdp,12,no_fixed_window,guard_one_rtt_acks_suppressed,26136.0
FbHdp,12,no_fixed_window,guard_one_rtt_bypass_enabled,1.0
FbHdp,12,no_fixed_window,guard_one_rtt_bypass_feedbacks,2781.0
FbHdp,12,no_fixed_window,guard_one_rtt_bypass_flows,2781.0
FbHdp,12,no_fixed_window,guard_rebalance_events,0.0
FbHdp,12,no_fixed_window,guard_remaining_aware,1.0
