analysis,ci95_half_width,ci95_high,ci95_low,comparison,mean,metric,n
paired_percent,0.6445113076924588,0.8091734082219599,-0.47984920716295765,eta000_rho075_q64_minus_eta000_rho100_q64,0.16466210052950117,guard_sender_srpt_non_rr,5
arm_mean,18670.81953665243,266393.21953665244,229051.58046334755,eta000_rho075_q64,247722.4,guard_sender_srpt_selections,5
paired_percent,0.0,0.0,0.0,eta000_rho075_q64_minus_eta000_rho100_q64,0.0,guard_sender_srpt_selections,5
arm_mean,0.0,64.0,64.0,eta000_rho075_q64,64.0,guard_srpt_quantum_packets,5
paired_percent,0.0,0.0,0.0,eta000_rho075_q64_minus_eta000_rho100_q64,0.0,guard_srpt_quantum_packets,5
arm_mean,0.0,8.0,8.0,eta000_rho075_q64,8.0,guard_tail_bypass_bdps,5
paired_percent,0.0,0.0,0.0,eta000_rho075_q64_minus_eta000_rho100_q64,0.0,guard_tail_bypass_bdps,5
arm_mean,0.0,1.0,1.0,eta000_rho075_q64,1.0,guard_tail_bypass_enabled,5
paired_percent,0.0,0.0,0.0,eta000_rho075_q64_minus_eta000_rho100_q64,0.0,guard_tail_bypass_enabled,5
arm_mean,1055.5811334738066,15336.181133473807,13225.018866526194,eta000_rho075_q64,14280.6,guard_tail_bypass_feedbacks,5
paired_percent,0.00584752788347718,0.012847934643111198,0.0011528788761568385,eta000_rho075_q64_minus_eta000_rho100_q64,0.007000406759634019,guard_tail_bypass_feedbacks,5
arm_mean,11.594775161371766,364.7947751613718,341.6052248386282,eta000_rho075_q64,353.2,guard_tail_bypass_flows,5
paired_percent,0.0,0.0,0.0,eta000_rho075_q64_minus_eta000_rho100_q64,0.0,guard_tail_bypass_flows,5
arm_mean,21.264742128342213,48.66474212834221,6.135257871657785,eta000_rho075_q64,27.4,hpcc_actual_rate_changes,5
paired_percent,13.363471019428717,15.140646089547479,-11.586295949309955,eta000_rho075_q64_minus_eta000_rho100_q64,1.7771750701187616,hpcc_actual_rate_changes,5
arm_mean,0.0,0.0,0.0,eta000_rho075_q64,0.0,hpcc_fast_computations,5
arm_mean,294.9554467984079,1929.355446798408,1339.4445532015923,eta000_rho075_q64,1634.4,hpcc_feedback_updates,5
paired_percent,0.2670989144046169,0.23780276694467642,-0.29639506186455744,eta000_rho075_q64_minus_eta000_rho100_q64,-0.029296147459940507,hpcc_feedback_updates,5
arm_mean,117.15348219019754,524.7534821901976,290.44651780980246,eta000_rho075_q64,407.6,hpcc_full_computations,5
paired_percent,0.28358605321323305,-0.17807285383793453,-0.7452449602644007,eta000_rho075_q64_minus_eta000_rho100_q64,-0.4616589070511676,hpcc_full_computations,5
arm_mean,117.15348219019754,524.7534821901976,290.44651780980246,eta000_rho075_q64,407.6,hpcc_rate_updates_applied,5
paired_percent,0.28358605321323305,-0.17807285383793453,-0.7452449602644007,eta000_rho075_q64_minus_eta000_rho100_q64,-0.4616589070511676,hpcc_rate_updates_applied,5
arm_mean,128.24832419490627,590.6483241949063,334.1516758050937,eta000_rho075_q64,462.4,hpcc_valid_feedback,5
paired_percent,0.2495713382736439,-0.15671407137815205,-0.6558567479254398,eta000_rho075_q64_minus_eta000_rho100_q64,-0.40628540965179594,hpcc_valid_feedback,5
arm_mean,3554.656981149596,36714.656981149594,29605.343018850403,eta000_rho075_q64,33160.0,int_hops_after_strip,5
paired_percent,0.0,0.0,0.0,eta000_rho075_q64_minus_eta000_rho100_q64,0.0,int_hops_after_strip,5
arm_mean,5912.7180827122875,68954.11808271229,57128.681917287715,eta000_rho075_q64,63041.4,int_hops_before_strip,5
paired_percent,0.0,0.0,0.0,eta000_rho075_q64_minus_eta000_rho100_q64,0.0,int_hops_before_strip,5
arm_mean,2410.3344192357417,32291.73441923574,27471.06558076426,eta000_rho075_q64,29881.4,int_records_stripped,5
paired_percent,0.0,0.0,0.0,eta000_rho075_q64_minus_eta000_rho100_q64,0.0,int_records_stripped,5
arm_mean,0.0,0.0,0.0,eta000_rho075_q64,0.0,irn_nacks_generated,5
