arm,metric,seed,value
lambda180,grants_received,47,3257.0
lambda180,grants_sent,47,3257.0
lambda180,gt_1MB_fct_us_mean,47,246.0753552631579
lambda180,gt_1MB_fct_us_p95,47,485.60725
lambda180,gt_1MB_fct_us_p99,47,564.91675
lambda180,gt_1MB_flow_count,47,76.0
lambda180,gt_1MB_slowdown_mean,47,1.8234399408536373
lambda180,gt_1MB_slowdown_p95,47,3.50015016970784
lambda180,gt_1MB_slowdown_p99,47,3.9458620553376083
lambda180,guard_ack_interval_packets,47,8.0
lambda180,guard_adaptive_grant_updates,47,0.0
lambda180,guard_fixed_window,47,1.0
lambda180,guard_grant_refresh_bdps,47,1.0
lambda180,guard_long_acks_suppressed,47,162626.0
lambda180,guard_min_share_fraction,47,0.0
lambda180,guard_one_rtt_acks_suppressed,47,52166.0
lambda180,guard_one_rtt_bypass_enabled,47,1.0
lambda180,guard_one_rtt_bypass_feedbacks,47,5722.0
lambda180,guard_one_rtt_bypass_flows,47,5722.0
lambda180,guard_rebalance_events,47,0.0
lambda180,guard_remaining_aware,47,1.0
lambda180,guard_remaining_exponent,47,1.0
lambda180,guard_remaining_refresh_events,47,2175.0
lambda180,guard_sender_srpt_enabled,47,1.0
lambda180,guard_sender_srpt_forced_rr,47,130.0
lambda180,guard_sender_srpt_non_rr,47,39115.0
lambda180,guard_sender_srpt_selections,47,244298.0
lambda180,guard_srpt_quantum_packets,47,64.0
lambda180,guard_tail_bypass_bdps,47,8.0
lambda180,guard_tail_bypass_enabled,47,1.0
lambda180,guard_tail_bypass_feedbacks,47,14152.0
lambda180,guard_tail_bypass_flows,47,363.0
lambda180,hpcc_actual_rate_changes,47,36.0
lambda180,hpcc_fast_computations,47,0.0
lambda180,hpcc_feedback_updates,47,1650.0
lambda180,hpcc_full_computations,47,373.0
lambda180,hpcc_rate_updates_applied,47,373.0
lambda180,hpcc_valid_feedback,47,421.0
lambda180,int_hops_after_strip,47,30908.0
lambda180,int_hops_before_strip,47,60414.0
lambda180,int_records_stripped,47,29506.0
lambda180,irn_nacks_generated,47,0.0
lambda180,irn_nacks_received,47,0.0
lambda180,irn_retransmit_bytes,47,0.0
lambda180,irn_retransmit_packets,47,0.0
lambda180,le_8KB_fct_us_mean,47,6.991259084473808
lambda180,le_8KB_fct_us_p95,47,9.12415
lambda180,le_8KB_fct_us_p99,47,9.445
lambda180,le_8KB_flow_count,47,4238.0
lambda180,le_8KB_slowdown_mean,47,1.0101829117811867
lambda180,le_8KB_slowdown_p95,47,1.036826034125758
lambda180,le_8KB_slowdown_p99,47,1.0850558989844583
lambda180,long_to_small_slowdown_mean_ratio,47,1.8050591824390396
lambda180,max_active_flows,47,3.0
lambda180,overall_fct_us_mean,47,11.903746589975349
lambda180,overall_fct_us_p95,47,15.811200000000007
lambda180,overall_fct_us_p99,47,162.89035999999982
lambda180,overall_flow_count,47,6085.0
lambda180,overall_slowdown_mean,47,1.0395887857824058
lambda180,overall_slowdown_p95,47,1.1515908882817953
lambda180,overall_slowdown_p99,47,1.6791011119109567
lambda180,pfc_pause_events,47,0.0
lambda180,pfc_resume_events,47,0.0
lambda180,proactive_releases,47,363.0
lambda180,queue_bytes_max,47,231080.0
lambda180,queue_bytes_mean,47,2324.912
